[2025-03-21T23:39:17.474Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b13_flora 5c0e51be86f774598e797894, unable to find plates of level: 3. Using mod items default plate
[2025-03-21T23:39:17.475Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b13_flora 5c0e51be86f774598e797894, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.481Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b23_digital 5c0e5bab86f77461f55ed1f3, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.481Z] debug: 	Plate slot: Back_plate selection for armor: 5c0e5bab86f77461f55ed1f3 failed: NO_DEFAULT_FILTER, skipping
[2025-03-21T23:39:17.481Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b23_digital 5c0e5bab86f77461f55ed1f3, unable to find plates of level: 4. Using mod items default plate
[2025-03-21T23:39:17.500Z] debug: 	Failed placing item: 3 of: 6 items into: pmcusec containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-03-21T23:39:17.505Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_toz_sks_762x39, using existing pool
[2025-03-21T23:39:17.554Z] debug: 	Generated 45 assault (assault) normal bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 45 assault (assault) hard bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 45 assault (assault) easy bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 30 marksman (marksman) normal bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 30 marksman (marksman) easy bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 10 skier (skier) normal bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 5 bossPartisan (bossPartisan) normal bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 10 sectantWarrior (sectantWarrior) normal bots
[2025-03-21T23:39:17.554Z] debug: 	Generated 5 bossKnight (bossKnight) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 5 followerBigPipe (followerBigPipe) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 5 followerBirdEye (followerBirdEye) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 5 bossBully (bossBully) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 5 followerBully (followerBully) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 10 sectantPriest (sectantPriest) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 15 pmcBEAR (pmcBEAR) normal bots
[2025-03-21T23:39:17.555Z] debug: 	Generated 15 pmcUSEC (pmcUSEC) normal bots
[2025-03-21T23:39:17.557Z] debug: 	Saved 2 profiles, took: 2.18ms
[2025-03-21T23:39:17.605Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:17.610Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_izhmash_mosin_rifle_762x54, using existing pool
[2025-03-21T23:39:17.616Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_izhmash_mosin_rifle_762x54, using existing pool
[2025-03-21T23:39:17.619Z] debug: 	Failed placing item: 4 of: 5 items into: pmcusec containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-03-21T23:39:17.623Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.637Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_izhmeh_mr133_12g, using existing pool
[2025-03-21T23:39:17.676Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.691Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b23_digital 5c0e5bab86f77461f55ed1f3, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.698Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:17.705Z] debug: 	Plate filter was too restrictive for armor: item_equipment_rig_stich_profi_plate_carrier_v2 66b6296d7994640992013b17, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:18.017Z] debug: 	Generated 15 pmcUSEC (pmcUSEC) normal bots
[2025-03-21T23:39:18.017Z] debug: 	Generated 15 arenaFighterEvent (arenaFighterEvent) normal bots
[2025-03-21T23:39:19.520Z] info: 	[Запрос Клиента] /singleplayer/settings/bot/maxCap/bigmap
[2025-03-21T23:39:21.091Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:21.093Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:21.094Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:21.095Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:21.096Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:21.096Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:24.998Z] info: 	[Запрос Клиента] /singleplayer/scav/traitorscavhostile
[2025-03-21T23:39:25.085Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:25.218Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:25.348Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:25.590Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:26.237Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:26.275Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:26.885Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:27.352Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:33.506Z] info: 	[Запрос Клиента] /singleplayer/settings/bot/getBotBehaviours/
[2025-03-21T23:39:37.586Z] debug: 	Saved 2 profiles, took: 5.69ms
[2025-03-21T23:39:45.711Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:39:45.726Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.808Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.810Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.811Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.814Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.814Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.814Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.816Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.816Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.816Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.817Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.817Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.818Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:51.830Z] debug: 	Plate filter was too restrictive for armor: item_equipment_rig_stich_profi_plate_carrier_v2 66b6296d7994640992013b17, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:51.832Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_toz_sks_762x39, using existing pool
[2025-03-21T23:39:51.865Z] debug: 	Failed to add additional weapon 67ddf8c7c9500b1c1c03a3d7 to bot backpack, reason: NO_SPACE
[2025-03-21T23:39:51.883Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_toz_sks_762x39, using existing pool
[2025-03-21T23:39:51.887Z] debug: 	Failed placing item: 3 of: 5 items into: pmcusec containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-03-21T23:39:51.904Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b23_digital 5c0e5bab86f77461f55ed1f3, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:51.905Z] debug: 	Plate slot: Back_plate selection for armor: 5c0e5bab86f77461f55ed1f3 failed: NO_DEFAULT_FILTER, skipping
[2025-03-21T23:39:51.918Z] debug: 	Failed to add additional weapon 67ddf8c7c9500b1c1c03a52f to bot backpack, reason: NO_SPACE
[2025-03-21T23:39:51.930Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_6b23_digital 5c0e5bab86f77461f55ed1f3, unable to find plates of level: 2. Using mod items default plate
[2025-03-21T23:39:51.953Z] debug: 	pmcusec No default: mod_muzzle mod found for: weapon_izhmash_mosin_rifle_762x54, using existing pool
[2025-03-21T23:39:51.965Z] debug: 	Failed to add additional weapon 67ddf8c7c9500b1c1c03a6ec to bot backpack, reason: NO_SPACE
[2025-03-21T23:39:51.979Z] debug: 	Generated 15 pmcUSEC () hard bots
[2025-03-21T23:39:53.216Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:39:54.056Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:39:54.058Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:39:57.608Z] debug: 	Saved 2 profiles, took: 2.55ms
[2025-03-21T23:40:06.224Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:40:15.779Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:40:16.808Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:40:16.810Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:40:17.649Z] debug: 	Saved 2 profiles, took: 3.17ms
[2025-03-21T23:40:26.438Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:40:37.693Z] debug: 	Saved 2 profiles, took: 8.85ms
[2025-03-21T23:40:45.875Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:40:46.626Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:40:54.056Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:40:54.058Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:40:57.723Z] debug: 	Saved 2 profiles, took: 2.77ms
[2025-03-21T23:41:06.875Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:09.174Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:10.499Z] debug: 	assault No default: mod_pistol_grip mod found for: weapon_mossberg_590a1_12g, using existing pool
[2025-03-21T23:41:13.038Z] debug: 	Generated 45 assault (assault) easy bots
[2025-03-21T23:41:13.038Z] debug: 	Generated 45 assault (assault) normal bots
[2025-03-21T23:41:13.038Z] debug: 	Generated 45 assault (assault) hard bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 marksman (marksman) easy bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 marksman (marksman) normal bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 marksman (marksman) hard bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedAssault (infectedAssault) easy bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedAssault (infectedAssault) normal bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedAssault (infectedAssault) hard bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedCivil (infectedCivil) easy bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedCivil (infectedCivil) normal bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedCivil (infectedCivil) hard bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedPmc (infectedPmc) easy bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedPmc (infectedPmc) normal bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedPmc (infectedPmc) hard bots
[2025-03-21T23:41:13.039Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) easy bots
[2025-03-21T23:41:13.040Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) normal bots
[2025-03-21T23:41:13.040Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) hard bots
[2025-03-21T23:41:13.042Z] debug: 	Saved 2 profiles, took: 2.21ms
[2025-03-21T23:41:15.945Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:41:27.012Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:31.824Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:31.824Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:31.827Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:31.827Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:33.072Z] debug: 	Saved 2 profiles, took: 7.33ms
[2025-03-21T23:41:45.993Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:41:47.141Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:41:53.089Z] debug: 	Saved 2 profiles, took: 2.93ms
[2025-03-21T23:41:54.070Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:41:54.072Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:41:57.608Z] info: 	[Запрос Клиента] /fika/update/playerdied
[2025-03-21T23:41:59.224Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 marksman (marksman) hard bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedAssault (infectedAssault) easy bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedAssault (infectedAssault) normal bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedAssault (infectedAssault) hard bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedCivil (infectedCivil) easy bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedCivil (infectedCivil) normal bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedCivil (infectedCivil) hard bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedPmc (infectedPmc) easy bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedPmc (infectedPmc) normal bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedPmc (infectedPmc) hard bots
[2025-03-21T23:42:00.445Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) easy bots
[2025-03-21T23:42:00.446Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) normal bots
[2025-03-21T23:42:00.446Z] debug: 	Generated 30 infectedLaborant (infectedLaborant) hard bots
[2025-03-21T23:42:07.457Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:42:13.117Z] debug: 	Saved 2 profiles, took: 2.61ms
[2025-03-21T23:42:16.192Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:42:27.623Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:42:33.181Z] debug: 	Saved 2 profiles, took: 9.41ms
[2025-03-21T23:42:46.277Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:42:47.758Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:42:47.958Z] debug: 	Generated 10 sectantPriest () normal bots
[2025-03-21T23:42:53.172Z] debug: 	Saved 2 profiles, took: 2.45ms
[2025-03-21T23:42:54.067Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:42:54.069Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:42:54.467Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:43:08.540Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:43:13.199Z] debug: 	Saved 2 profiles, took: 3.62ms
[2025-03-21T23:43:16.427Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:43:28.707Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:43:33.228Z] debug: 	Saved 2 profiles, took: 3.20ms
[2025-03-21T23:43:44.569Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:43:46.502Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:43:48.839Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:43:53.256Z] debug: 	Saved 2 profiles, took: 7.74ms
[2025-03-21T23:43:54.065Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:43:54.067Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:44:08.972Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:44:13.282Z] debug: 	Saved 2 profiles, took: 2.22ms
[2025-03-21T23:44:16.541Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:44:29.373Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:44:33.322Z] debug: 	Saved 2 profiles, took: 4.66ms
[2025-03-21T23:44:39.571Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:44:46.588Z] info: 	[Запрос Клиента] /fika/update/ping
[2025-03-21T23:44:49.789Z] info: 	[Запрос Клиента] /client/game/bot/generate
[2025-03-21T23:44:53.226Z] info: 	[Запрос Клиента] /files/achievement/Standard_35_1.png
[2025-03-21T23:44:53.361Z] debug: 	Saved 2 profiles, took: 8.61ms
[2025-03-21T23:44:53.416Z] info: 	[Запрос Клиента] /client/match/local/end
[2025-03-21T23:44:53.418Z] debug: 	Raid: bigmap.Pmc.1742600244 outcome: Killed
[2025-03-21T23:44:53.462Z] info: 	[Запрос Клиента] /fika/raid/leave
[2025-03-21T23:44:53.463Z] info: 	Coop session 67dd9f490003edb807c3a899 has ended: host-shutdown
[2025-03-21T23:44:54.056Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:44:54.057Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:44:55.853Z] info: 	[WS] Игрок: Homa_690 (67dd9f490003edb807c3a899) присоединился
[2025-03-21T23:44:55.853Z] info: 	WebSocketHandler "SPT WebSocket Handler" connected
[2025-03-21T23:44:58.473Z] info: 	[Запрос Клиента] /client/game/profile/list
[2025-03-21T23:44:58.579Z] info: 	[Запрос Клиента] /client/game/profile/select
[2025-03-21T23:44:58.621Z] info: 	[Запрос Клиента] /client/profile/status
[2025-03-21T23:44:58.684Z] info: 	[Запрос Клиента] /client/quest/list
[2025-03-21T23:44:58.739Z] info: 	[Запрос Клиента] /client/achievement/statistic
[2025-03-21T23:44:58.781Z] info: 	[Запрос Клиента] /client/achievement/list
[2025-03-21T23:44:58.935Z] info: 	[Запрос Клиента] /client/repeatalbeQuests/activityPeriods
[2025-03-21T23:44:58.936Z] debug: 	Daily scav quests still locked, Intel center not built
[2025-03-21T23:45:06.340Z] info: 	[Запрос Клиента] /client/game/profile/items/moving
[2025-03-21T23:45:06.341Z] debug: 	event: RestoreHealth
[2025-03-21T23:45:06.342Z] debug: 	Цена 0, платеж не требуется
[2025-03-21T23:45:06.342Z] debug: 	No assort  on trader: 54cb57776803fa99248b456e found
[2025-03-21T23:45:06.342Z] debug: 	Item(s) taken. Status OK.
[2025-03-21T23:45:12.167Z] info: 	[Запрос Клиента] /client/items
[2025-03-21T23:45:13.394Z] debug: 	Saved 2 profiles, took: 9.33ms
[2025-03-21T23:45:17.973Z] info: 	[Запрос Клиента] /client/customization
[2025-03-21T23:45:18.140Z] info: 	[Запрос Клиента] /client/globals
[2025-03-21T23:45:18.712Z] info: 	[Запрос Клиента] /client/trading/api/traderSettings
[2025-03-21T23:45:18.776Z] info: 	[Запрос Клиента] /client/settings
[2025-03-21T23:45:18.838Z] info: 	[Запрос Клиента] /client/game/profile/list
[2025-03-21T23:45:19.006Z] info: 	[Запрос Клиента] /client/game/profile/select
[2025-03-21T23:45:19.048Z] info: 	[Запрос Клиента] /client/profile/status
[2025-03-21T23:45:19.109Z] info: 	[Запрос Клиента] /client/weather
[2025-03-21T23:45:19.110Z] info: 	[Запрос Клиента] /client/locations
[2025-03-21T23:45:19.110Z] debug: 	Map: base has no base json file, skipping generation
[2025-03-21T23:45:20.267Z] info: 	[Запрос Клиента] /client/handbook/templates
[2025-03-21T23:45:21.465Z] info: 	[Запрос Клиента] /client/hideout/areas
[2025-03-21T23:45:21.578Z] info: 	[Запрос Клиента] /client/hideout/qte/list
[2025-03-21T23:45:21.620Z] info: 	[Запрос Клиента] /client/hideout/settings
[2025-03-21T23:45:21.681Z] info: 	[Запрос Клиента] /client/hideout/production/recipes
[2025-03-21T23:45:21.794Z] info: 	[Запрос Клиента] /client/builds/list
[2025-03-21T23:45:25.034Z] info: 	[Запрос Клиента] /client/profile/status
[2025-03-21T23:45:25.035Z] info: 	[Запрос Клиента] /client/trading/customization/storage
[2025-03-21T23:45:25.035Z] info: 	[Запрос Клиента] /client/notifier/channel/create
[2025-03-21T23:45:25.080Z] info: 	[WS] Игрок: Homa_690 (67dd9f490003edb807c3a899) присоединился
[2025-03-21T23:45:25.081Z] info: 	WebSocketHandler "SPT WebSocket Handler" connected
[2025-03-21T23:45:25.086Z] info: 	[Запрос Клиента] /client/friend/list
[2025-03-21T23:45:25.086Z] info: 	[Запрос Клиента] /client/server/list
[2025-03-21T23:45:25.086Z] info: 	[Запрос Клиента] /client/mail/dialog/list
[2025-03-21T23:45:25.087Z] info: 	[Запрос Клиента] /client/match/group/current
[2025-03-21T23:45:25.087Z] info: 	[Запрос Клиента] /client/friend/request/list/inbox
[2025-03-21T23:45:25.088Z] info: 	[Запрос Клиента] /client/quest/list
[2025-03-21T23:45:25.089Z] info: 	[Запрос Клиента] /client/friend/request/list/outbox
[2025-03-21T23:45:25.132Z] info: 	[Запрос Клиента] /client/achievement/statistic
[2025-03-21T23:45:25.204Z] info: 	[Запрос Клиента] /client/achievement/list
[2025-03-21T23:45:25.336Z] info: 	[Запрос Клиента] /client/repeatalbeQuests/activityPeriods
[2025-03-21T23:45:25.337Z] debug: 	Daily scav quests still locked, Intel center not built
[2025-03-21T23:45:25.378Z] info: 	[Запрос Клиента] /client/survey
[2025-03-21T23:45:25.722Z] info: 	[Запрос Клиента] /fika/presence/set
[2025-03-21T23:45:25.735Z] info: 	[Запрос Клиента] /fika/presence/get
[2025-03-21T23:45:33.438Z] debug: 	Saved 2 profiles, took: 5.35ms
[2025-03-21T23:45:48.991Z] info: 	[Запрос Клиента] /fika/presence/set
[2025-03-21T23:45:49.005Z] info: 	[Запрос Клиента] /fika/presence/get
[2025-03-21T23:45:49.017Z] info: 	[Запрос Клиента] /client/checkVersion
[2025-03-21T23:45:53.466Z] debug: 	Saved 2 profiles, took: 5.28ms
[2025-03-21T23:45:54.056Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:45:54.057Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:45:56.703Z] info: 	[Запрос Клиента] /fika/presence/set
[2025-03-21T23:45:56.714Z] info: 	[Запрос Клиента] /fika/presence/get
[2025-03-21T23:45:59.599Z] info: 	[Запрос Клиента] /fika/presence/set
[2025-03-21T23:46:13.491Z] debug: 	Saved 2 profiles, took: 6.49ms
[2025-03-21T23:46:33.528Z] debug: 	Saved 2 profiles, took: 6.41ms
[2025-03-21T23:46:48.512Z] info: 	[Запрос Клиента] /files/trader/avatar/59b91cab86f77469aa5343ca.jpg
[2025-03-21T23:46:48.515Z] info: 	[Запрос Клиента] /files/trader/avatar/579dc571d53a0658a154fbec.jpg
[2025-03-21T23:46:48.516Z] info: 	[Запрос Клиента] /files/trader/avatar/59b91cb486f77469a81232e5.jpg
[2025-03-21T23:46:48.519Z] info: 	[Запрос Клиента] /files/trader/avatar/59b91cbd86f77469aa5343cb.jpg
[2025-03-21T23:46:48.519Z] info: 	[Запрос Клиента] /files/trader/avatar/5a7c2ebb86f7746e324a06ab.jpg
[2025-03-21T23:46:48.520Z] info: 	[Запрос Клиента] /files/trader/avatar/5ac3b86a86f77461491d1ad8.jpg
[2025-03-21T23:46:48.520Z] info: 	[Запрос Клиента] /files/trader/avatar/5c06531a86f7746319710e1b.jpg
[2025-03-21T23:46:48.521Z] info: 	[Запрос Клиента] /files/trader/avatar/6617beeaa9cfa777ca915b7c.png
[2025-03-21T23:46:48.565Z] info: 	[Запрос Клиента] /client/items/prices/54cb50c76803fa8b248b4571
[2025-03-21T23:46:48.566Z] info: 	[Запрос Клиента] /client/game/profile/items/moving
[2025-03-21T23:46:48.577Z] debug: 	event: Move
[2025-03-21T23:46:48.577Z] debug: 	Move item: 67ddf7b0c9500b1c1c031ee7 from slotid: hideout to container: main
[2025-03-21T23:46:48.577Z] debug: 	event: Move
[2025-03-21T23:46:48.578Z] debug: 	Move item: 67ddf7b0c9500b1c1c031f12 from slotid: hideout to container: main
[2025-03-21T23:46:48.578Z] debug: 	event: Move
[2025-03-21T23:46:48.578Z] debug: 	Move item: 67ddf7b0c9500b1c1c031f8f from slotid: hideout to container: main
[2025-03-21T23:46:48.578Z] debug: 	event: Move
[2025-03-21T23:46:48.578Z] debug: 	Move item: 67ddf7b0c9500b1c1c031f7a from slotid: hideout to container: main
[2025-03-21T23:46:48.578Z] debug: 	event: Move
[2025-03-21T23:46:48.578Z] debug: 	Move item: 67ddf7b0c9500b1c1c031f67 from slotid: hideout to container: main
[2025-03-21T23:46:48.652Z] info: 	[Запрос Клиента] /client/trading/api/getTraderAssort/54cb50c76803fa8b248b4571
[2025-03-21T23:46:53.568Z] debug: 	Saved 2 profiles, took: 7.61ms
[2025-03-21T23:46:54.067Z] info: 	[Запрос Клиента] /launcher/profile/info
[2025-03-21T23:46:54.069Z] info: 	[Запрос Клиента] /launcher/server/version
[2025-03-21T23:46:55.085Z] debug: 	[WS] Пингуем игрока: 67dd9f490003edb807c3a899
[2025-03-21T23:46:55.714Z] info: 	[Запрос Клиента] /client/items/prices/5a7c2eca46aef81a7ca2145d
[2025-03-21T23:46:55.788Z] info: 	[Запрос Клиента] /client/trading/api/getTraderAssort/5a7c2eca46aef81a7ca2145d
[2025-03-21T23:47:10.426Z] info: 	[Запрос Клиента] /client/game/profile/items/moving
[2025-03-21T23:47:10.427Z] debug: 	event: TradingConfirm
[2025-03-21T23:47:10.427Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031f55 tpl: 576a581d2459771e7b1bc4f1
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031f47 tpl: 576a581d2459771e7b1bc4f1
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031f59 tpl: 576a581d2459771e7b1bc4f1
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031e6e tpl: 576a5ed62459771e9c2096cb
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031e6a tpl: 576a5ed62459771e9c2096cb
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031e68 tpl: 576a5ed62459771e9c2096cb
[2025-03-21T23:47:10.428Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031ef5 tpl: 576a5ed62459771e9c2096cb
[2025-03-21T23:47:10.429Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031f00 tpl: 56d59d3ad2720bdb418b4577
[2025-03-21T23:47:10.429Z] debug: 	Selling: id: 67ddf7b0c9500b1c1c031ef7 tpl: 576a5ed62459771e9c2096cb
